id,type,name,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,average_rating,bayes_average_rating,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight
36986,boardgame,All Things Zombie: The Boardgame,2010,1,6,40,40,40,12,491,6.32281,5.82211,1106,94,86,350,220,50,2.56
20646,boardgame,1824,2005,3,6,300,300,300,14,107,7.85794,5.82203,141,0,40,56,46,17,3.7647
12282,boardgame,"Grand Illusion: Mirage of Glory, 1914",2004,2,2,240,240,240,12,209,6.98335,5.82193,728,44,15,47,114,56,3.1964
160784,boardgame,Fidelitas,2015,1,4,30,30,30,10,326,6.51827,5.82188,894,46,35,146,107,20,1.8
30641,boardgame,Monuments: Wonders of Antiquity,2008,2,4,60,45,60,10,344,6.44769,5.82188,504,38,16,65,101,47,2.3617
46323,boardgame,Warlords of Europe,2010,2,4,240,240,240,12,249,6.90293,5.82175,454,17,67,223,120,43,2.6279
1883,boardgame,Cataphract,1999,2,2,360,360,360,12,164,7.24592,5.82172,528,2,59,117,63,29,3.3448
3613,boardgame,Air Superiority,1987,1,6,60,60,60,12,291,6.72935,5.82142,744,65,10,27,141,65,3.8462
1669,boardgame,Mosby's Raiders,1985,1,1,120,120,120,12,344,6.5325,5.82126,939,61,31,96,176,45,2.4222
16805,boardgame,Panzer Grenadier: Road to Berlin,2005,2,2,120,120,120,12,142,7.44261,5.821,432,21,16,50,72,32,2.7813
172546,boardgame,Parfum,2015,2,4,45,45,45,8,241,6.77989,5.82087,501,24,33,149,76,28,2.1429
5680,boardgame,Lee vs. Grant,1988,2,2,120,120,120,12,193,7.03057,5.82084,598,32,10,29,97,37,3.1622
250,boardgame,Colonial Diplomacy,1994,2,7,360,360,360,12,312,6.63548,5.82081,539,32,22,48,147,42,2.8095
38553,boardgame,Duck Dealer,2008,2,5,240,180,240,14,389,6.38976,5.82075,594,33,73,168,181,52,3.7692
13089,boardgame,Wie ich die Welt sehe...,2004,2,9,30,30,30,8,177,7.09576,5.82072,252,6,7,34,36,18,1.1667
65334,boardgame,Flash Duel,2010,2,2,5,5,5,0,287,6.76763,5.82071,329,10,23,81,104,45,1.4889
72809,boardgame,Barbarossa,2010,2,5,60,60,60,18,225,6.886,5.82066,548,10,64,240,110,31,2.6452
145654,boardgame,Invaders,2013,2,2,60,60,60,12,183,7.08388,5.82043,349,18,49,186,72,20,2.7
135779,boardgame,A Fake Artist Goes to New York,2012,5,10,20,20,20,8,195,6.93205,5.82,346,3,60,161,71,15,1.2667
12830,boardgame,Die Weinhndler,2004,3,5,45,45,45,10,625,6.17942,5.81975,975,71,22,57,226,84,1.881
5711,boardgame,Squad Seven,2002,2,4,20,20,20,12,329,6.49362,5.81955,561,31,40,74,120,45,1.3111
89668,boardgame,BITS,2011,1,4,45,30,45,8,304,6.5302,5.81942,328,19,24,57,102,21,1.5238
137238,boardgame,Time 'n' Space,2013,3,4,30,30,30,10,332,6.47636,5.81924,697,44,58,197,104,25,2.24
109451,boardgame,A Fistful of Penguins,2011,1,6,15,15,15,8,733,6.1394,5.81891,989,31,34,119,240,75,1.3467
5478,boardgame,Crazy Circus,2002,1,10,20,20,20,8,376,6.39245,5.81872,469,25,34,92,121,35,1.5429
54507,boardgame,Savannah Tails,2009,2,5,30,30,30,8,439,6.30121,5.81872,605,33,37,85,153,44,1.5227
308,boardgame,Santa Fe,1992,2,5,70,70,70,10,205,6.93862,5.81815,252,7,19,46,62,14,2.2143
132148,boardgame,Napoleon against Europe,2013,2,2,0,0,0,0,113,7.8531,5.81811,456,4,52,102,52,20,3.65
11159,boardgame,Dungeoneer: Haunted Woods of Malthorin,2004,2,2,45,45,45,13,490,6.30518,5.81795,1160,67,47,94,164,58,2.2069
11182,boardgame,Super Scrabble,2004,2,4,60,60,60,8,409,6.44044,5.81758,800,33,8,27,156,35,2.2
147021,boardgame,Hollywood,2013,2,6,30,30,30,13,258,6.67651,5.81739,443,7,34,109,62,25,1.92
146579,boardgame,Quilt Show,2014,2,4,45,45,45,10,235,6.73162,5.8173,444,20,37,131,76,30,1.9667
21022,boardgame,Objets Trouvs,2005,4,9,45,45,45,12,234,6.75556,5.81725,285,3,19,63,58,17,1.2941
124622,boardgame,In Magnificent Style,2012,1,2,60,60,60,12,136,7.44963,5.81724,291,7,33,98,67,20,1.75
27117,boardgame,Animalia,2006,2,6,15,15,15,7,547,6.22704,5.8169,612,28,59,126,231,58,1.2414
5869,boardgame,Mordred,1999,3,4,45,45,45,12,563,6.21531,5.81688,617,24,68,119,272,89,1.9663
90474,boardgame,Gold!,2011,2,3,20,20,20,8,332,6.47461,5.81675,450,22,11,38,92,23,1.4348
41833,boardgame,Creationary,2009,3,8,30,30,30,7,1101,6.05212,5.81661,2221,54,14,86,290,64,1.3438
48,boardgame,Krieg und Frieden,1999,2,4,90,90,90,12,608,6.17968,5.81643,1148,115,26,48,204,66,2.4545
1668,boardgame,Modern Naval Battles,1989,2,6,90,90,90,12,365,6.44769,5.81629,610,39,11,37,137,52,2.2115
121073,boardgame,Panic Lab,2012,2,10,20,20,20,8,544,6.24972,5.81623,810,21,12,68,86,30,1.4
3040,boardgame,Star Trek: Starship Tactical Combat Simulator,1983,2,2,10,10,10,10,336,6.55149,5.81589,694,37,29,62,131,44,2.8409
5222,boardgame,Old Town,2000,1,4,45,45,45,10,365,6.42329,5.81471,449,17,48,87,175,40,2.25
161578,boardgame,[redacted],2014,2,6,45,45,45,12,303,6.55422,5.81466,811,51,72,280,111,28,2.8929
161546,boardgame,Timeline: American History,2014,2,8,15,15,15,8,219,6.87408,5.81443,581,2,46,102,48,23,1.1304
3412,boardgame,Brandywine,2000,2,2,240,240,240,12,159,7.20393,5.81377,499,8,46,93,83,17,2.5882
103184,boardgame,The Gnomes of Zavandor,2011,2,4,90,60,90,10,287,6.5957,5.81341,815,67,23,106,113,31,2.4839
161547,boardgame,Timeline: Americana,2014,2,8,15,15,15,8,209,6.8701,5.81322,569,7,40,97,34,17,1.0588
132019,boardgame,Blood & Roses,2014,2,2,120,120,120,0,115,7.79826,5.81308,604,14,39,98,69,25,2.76
14860,boardgame,Clash for a Continent:  Battles of the American Revolution and French & Indian War,2005,2,4,30,30,30,12,165,7.24015,5.81229,267,26,29,81,116,28,2.0714
623,boardgame,Swashbuckler,1980,2,6,90,90,90,12,204,6.89843,5.81184,415,18,68,108,89,30,2.3667
3279,boardgame,Magi-Nation,2000,2,4,60,60,60,10,215,6.9739,5.81175,271,23,19,24,79,21,2.7143
121764,boardgame,Plato 3000,2012,2,4,30,30,30,10,350,6.448,5.81171,891,80,21,66,140,34,1.5882
85105,boardgame,Travel Blog,2010,2,6,30,30,30,8,535,6.22389,5.81148,767,70,14,71,174,53,1.566
143096,boardgame,Camp Grizzly,2013,1,6,60,60,60,18,141,7.72269,5.81107,270,1,71,211,58,14,2.2143
2667,boardgame,What Were You Thinking?,1998,4,10,30,30,30,10,201,6.91883,5.81104,208,23,27,68,100,14,1.2143
161530,boardgame,Jger und Spher,2014,2,2,60,60,60,12,147,7.2602,5.811,321,6,34,100,30,10,2.8
28907,boardgame,B-29 Superfortress,2008,1,1,90,90,90,14,223,6.9787,5.81089,642,22,84,228,130,44,2.6364
15261,boardgame,"Trump, Tricks, Game!",2005,3,4,45,45,45,8,320,6.47922,5.81009,707,52,12,39,127,41,1.9268
4475,boardgame,Unexpected Treasures,2002,3,6,30,30,30,13,493,6.25712,5.80993,829,35,44,94,126,45,1.3333
24511,boardgame,Simply Catan,2006,2,4,30,30,30,10,168,7.10929,5.80989,295,27,16,41,84,21,2.381
76247,boardgame,Eaten by Zombies!,2011,2,4,30,30,30,8,985,6.05107,5.80971,1896,236,28,216,369,71,2.0845
155496,boardgame,HoldFast: Russia 1941-1942,2014,1,2,180,180,180,10,98,8.19361,5.8097,245,5,68,156,59,17,1.8824
5297,boardgame,World War I,1975,2,2,180,180,180,12,294,6.60884,5.80957,725,24,37,50,189,52,2.4615
1783,boardgame,The Creature That Ate Sheboygan,1979,2,2,60,60,60,10,434,6.30535,5.80956,906,33,56,94,216,46,1.5217
144743,boardgame,Machina Arcana,2014,1,4,150,150,150,13,138,7.81159,5.80952,462,20,38,200,81,18,3.1111
165876,boardgame,Spike,2014,2,4,60,60,60,14,218,6.78757,5.80949,335,12,77,186,61,21,2.4286
99358,boardgame,Stonewall Jackson's Way II,2013,0,2,0,0,0,0,77,8.62403,5.80933,407,7,38,73,33,18,3.7222
379,boardgame,Express,1990,2,6,60,60,60,8,549,6.1965,5.80926,984,86,6,22,194,72,1.6806
562,boardgame,Silberzwerg,2000,2,4,60,60,60,10,368,6.42316,5.80908,511,37,26,42,116,38,2.5263
10989,boardgame,ConHex,2002,2,2,30,30,30,10,202,6.88515,5.8089,130,4,23,81,78,26,2.3077
18723,boardgame,"Aye, Dark Overlord!",2005,4,6,25,25,25,8,1642,6.02453,5.80884,2984,163,52,294,471,141,1.3121
117838,boardgame,Oz Fluxx,2012,2,6,40,10,40,8,418,6.4056,5.80875,1154,25,9,74,86,30,1.5
34169,boardgame,Potion-Making: Practice,2005,2,6,40,40,40,0,535,6.29654,5.80863,683,21,40,116,127,49,1.7143
13347,boardgame,Plunder,2004,2,4,45,45,45,8,550,6.23789,5.8082,870,88,51,173,351,105,2.2
38873,boardgame,Cambria,2008,2,5,20,20,20,8,330,6.53818,5.808,439,33,27,90,121,43,1.7674
16443,boardgame,Dungeoneer: Dragons of the Forsaken Desert,2005,2,4,60,60,60,12,459,6.33845,5.8079,1085,59,51,93,141,50,2.2
1549,boardgame,Password,1962,3,4,30,30,30,10,740,6.12447,5.80786,1376,89,5,28,299,73,1.5342
1315,boardgame,Africa,2001,2,5,60,60,60,10,1144,5.98996,5.80762,1214,69,62,113,499,130,1.7462
40,boardgame,Borderlands,1982,2,4,120,120,120,12,241,6.80454,5.80759,457,23,82,173,144,22,2.7727
100734,boardgame,My Happy Farm,2011,2,4,45,45,45,8,204,6.88106,5.8074,378,17,25,81,61,23,1.6522
330,boardgame,Block Mania,1987,2,2,120,120,120,14,352,6.44239,5.80712,651,27,42,63,151,31,2.7097
2165,boardgame,Pokmon Trading Card Game,1997,2,2,20,20,20,7,1579,5.99425,5.80699,2143,75,25,30,528,147,1.9592
5985,boardgame,Miscellaneous Game Accessory,0,0,0,0,0,0,0,204,6.9177,5.80693,872,110,53,117,363,17,3.2941
6508,boardgame,Tom Tube,2003,2,2,30,30,30,10,396,6.32915,5.80678,613,53,21,61,148,53,2.283
40816,boardgame,Magestorm,2010,2,2,60,60,60,12,277,6.60491,5.80647,1080,116,18,182,114,30,3.1667
718,boardgame,Galaxy: The Dark Ages,2000,2,5,90,90,90,12,534,6.20944,5.80645,937,110,28,73,248,59,2.4068
103670,boardgame,Dust Warfare: Core Rulebook,2012,2,4,120,120,120,14,122,7.8209,5.80611,350,13,8,28,32,17,3.3529
37906,boardgame,Firestorm Armada,2009,2,4,90,90,90,12,130,7.51538,5.80577,337,17,16,58,45,26,3.0385
150298,boardgame,One Zero One,2013,2,2,15,15,15,8,173,7.03984,5.80569,500,9,9,51,61,16,1.75
118776,boardgame,Tahiti,2012,2,4,60,60,60,13,360,6.41467,5.80565,774,49,27,110,120,30,1.9
75547,boardgame,Shipwrights of the North Sea,2014,2,5,60,60,60,10,279,6.64308,5.80557,595,26,32,111,115,32,2.3438
4388,boardgame,Rome,2002,2,5,60,60,60,8,422,6.32107,5.80535,588,43,35,65,208,54,1.6852
11161,boardgame,Dungeoneer: Den of the Wererats,2004,2,2,30,30,30,12,435,6.35078,5.80524,1126,65,51,95,152,46,2.1087
31621,boardgame,Gangster,2007,2,5,90,90,90,10,495,6.24089,5.80461,650,48,16,78,167,68,2.3382
102144,boardgame,Perplexus Epic,2010,1,1,0,0,0,8,128,7.58711,5.80435,271,7,5,24,28,12,2
25574,boardgame,Gin Rummy,1909,2,2,30,30,30,8,756,6.10925,5.80419,415,0,0,6,201,71,1.8028
33150,boardgame,Cranium WOW,2007,4,16,60,60,60,12,605,6.21213,5.8041,1268,72,2,11,146,25,1.44
270,boardgame,Svea Rike,1997,2,5,120,120,120,12,430,6.38188,5.80404,580,19,29,30,138,34,2.5
3083,boardgame,Submarine,1976,1,6,180,180,180,12,386,6.40075,5.80394,1063,90,17,42,160,65,3.2
1644,boardgame,Tipp-Kick,1921,2,2,10,10,10,8,280,6.55714,5.80391,391,24,7,14,78,37,1.1081
5306,boardgame,Harry's Grand Slam Baseball Game,1962,2,4,20,20,20,8,375,6.35655,5.80385,488,20,16,43,186,62,1.1129
5614,boardgame,Achtung: Spitfire!,1995,1,99,240,240,240,12,168,7.27381,5.80377,447,11,23,44,76,29,4.1379
1803,boardgame,Zopp,1997,2,4,40,40,40,6,144,7.28194,5.80356,128,6,79,133,64,17,1.1765
5243,boardgame,Montage,1973,4,4,60,60,60,13,151,7.16113,5.80345,316,22,38,94,103,10,2.6
175360,boardgame,W1815,2015,2,2,20,15,20,14,102,8.07549,5.80339,232,1,49,100,53,14,1.7857
27298,boardgame,Owner's Choice,2006,2,5,45,45,45,10,557,6.1839,5.80314,652,84,17,62,230,72,1.7361
1693,boardgame,Gladiator,1981,2,6,90,90,90,12,373,6.4597,5.80291,862,35,35,39,148,44,2.9091
163967,boardgame,Tiny Epic Galaxies,2015,1,5,30,30,30,13,141,7.53773,5.8029,720,7,84,530,224,24,2.125
3710,boardgame,MBT,1989,2,6,60,60,60,10,286,6.64056,5.80257,769,60,11,38,107,42,3.7857
130960,boardgame,Triumph and Tragedy,2015,2,3,240,240,240,12,81,8.49965,5.80236,318,3,79,279,52,16,2.8125
31697,boardgame,Corps Command: Totensonntag,2007,2,2,120,120,120,0,262,6.73282,5.80195,516,40,33,108,145,48,2
34747,boardgame,Jena 20,2008,2,2,50,50,50,0,225,6.76267,5.80167,809,28,10,24,163,51,1.8824
141653,boardgame,Disc Duelers,2013,2,21,45,45,45,10,168,7.02381,5.80154,386,23,40,112,65,7,1.5714
82402,boardgame,Friesematenten,2010,2,4,45,45,45,12,407,6.34902,5.80154,727,23,8,39,64,32,1.875
8192,boardgame,Railroad Dice,2003,2,4,90,90,90,12,480,6.21679,5.80136,688,45,47,73,211,40,2.7
34871,boardgame,Ventura,2011,2,4,90,90,90,13,271,6.67214,5.80123,951,106,24,176,86,35,3.0857
163920,boardgame,Gaa,2014,2,5,30,30,30,8,368,6.42162,5.80121,433,17,35,174,64,27,2
119632,boardgame,IOTA,2012,2,4,30,30,30,8,411,6.33399,5.80118,1045,24,15,97,122,38,1.9737
41762,boardgame,Fastrack,2008,2,2,10,10,10,5,233,6.6718,5.80113,450,24,13,34,82,19,1
124390,boardgame,"Goblins Drool, Fairies Rule!",2013,1,4,15,15,15,7,452,6.26342,5.80113,945,28,50,230,160,53,1.0755
38986,boardgame,18NEB,2010,2,4,180,180,180,12,119,7.51303,5.80094,124,1,32,54,66,18,4.1111
25008,boardgame,Italia,2006,3,4,240,240,240,10,255,6.71698,5.80078,636,47,24,78,124,34,3.2353
23348,boardgame,Easter Island,2006,2,2,20,20,20,8,332,6.44061,5.80057,554,41,25,84,167,51,2.3137
26946,boardgame,Ladybohn: Manche mgen's heiss!,2007,3,5,60,60,60,12,176,7.00142,5.80052,484,10,21,24,46,19,2
15045,boardgame,Risk: Star Wars  The Clone Wars Edition,2005,2,4,120,120,120,10,1143,6.08308,5.8003,2489,230,17,77,393,148,2.2095
16933,boardgame,Super Munchkin,2005,3,6,90,90,90,10,1814,6.00739,5.80029,3608,169,29,146,347,139,1.8345
145014,boardgame,Cardline: Globetrotter,2013,2,7,15,15,15,8,255,6.6051,5.8002,503,8,17,63,56,22,1.3636
4769,boardgame,Great War at Sea: The Mediterranean,1996,2,2,120,120,120,12,209,6.90694,5.80016,710,35,11,27,117,43,2.7442
98443,boardgame,Dark Horse,2012,1,4,90,90,90,10,209,6.8215,5.80009,417,24,84,195,104,20,2.65
637,boardgame,Stock Car Championship Racing Card Game,1995,2,12,20,20,20,8,206,6.85109,5.80004,269,18,59,59,119,22,2.1364
135262,boardgame,Electronic Catch Phrase,2000,4,99,20,20,20,8,295,6.58275,5.79989,645,26,1,8,85,28,1.0714
1982,boardgame,Black Spy,1981,3,6,45,45,45,14,420,6.26882,5.79981,933,64,18,79,190,43,1.4186
1823,boardgame,1829,1974,3,9,360,360,360,12,175,7.04262,5.79957,290,11,42,69,72,19,3.7895
153639,boardgame,Zeppelin Attack!,2014,2,4,45,45,45,12,153,7.27059,5.79949,421,14,15,62,48,21,2.3333
9342,boardgame,Fifth Avenue,2004,2,4,100,60,100,12,855,6.06037,5.79914,1562,89,51,132,426,101,2.6634
3218,boardgame,The Arab-Israeli Wars,1977,2,2,240,240,240,14,496,6.26931,5.79892,1274,88,14,48,266,104,3.25
67917,boardgame,Colonialism,2013,2,4,90,90,90,12,171,7.01754,5.79879,450,24,27,81,63,14,2.8571
5791,boardgame,Maelstrom,2001,2,4,60,60,60,12,256,6.64019,5.79854,513,35,46,91,143,29,2.5862
34334,boardgame,Waterloo 20,2008,2,2,50,50,50,0,177,6.98588,5.79832,323,20,21,69,89,34,2.1176
3495,boardgame,Harry Potter Trading Card Game,2001,2,2,20,20,20,9,722,6.12511,5.79831,1213,84,31,29,311,72,1.9861
110870,boardgame,Cavemen: The Quest for Fire,2012,2,5,45,45,45,13,297,6.50623,5.79806,500,32,22,83,83,20,1.85
8017,boardgame,Feurio!,2003,1,4,30,30,30,10,543,6.17315,5.79786,665,63,27,68,221,65,2
9804,boardgame,Gettysburg: Badges of Courage,2004,2,2,180,180,180,12,179,7.06846,5.79778,404,25,48,86,106,36,3.1944
125315,boardgame,FlowerFall,2012,2,7,10,10,10,6,580,6.17795,5.79766,887,57,58,150,194,39,1.0513
147999,boardgame,Hndler der Karibik,2013,2,4,20,20,20,8,205,6.79589,5.79753,310,8,7,42,52,19,1.8421
18932,boardgame,Siena,2005,2,5,90,90,90,12,598,6.18126,5.79735,1244,132,20,95,323,103,3.3301
124545,boardgame,Town Center,2012,2,4,30,30,30,12,262,6.55428,5.79732,342,17,57,207,126,21,2.9048
153422,boardgame,Gardens,2014,2,4,45,45,45,8,240,6.66846,5.79726,331,5,27,82,53,29,1.8276
4106,boardgame,Moderne Zeiten,2002,3,5,45,45,45,10,271,6.54158,5.79725,292,17,21,30,119,22,2.3182
133405,boardgame,Island Siege,2013,2,4,45,45,45,13,176,6.97955,5.79725,466,21,40,140,68,19,1.9474
129293,boardgame,Gauntlet of Fools,2012,2,6,30,30,30,13,908,6.07525,5.79718,1203,99,34,177,283,63,1.4921
122890,boardgame,Mercante,2012,3,5,60,60,60,12,222,6.70004,5.79696,593,26,50,149,74,22,2.8182
3097,boardgame,1849,1998,3,5,180,180,180,14,106,7.65755,5.79688,123,1,60,87,59,10,4.3
108665,boardgame,Zpocalypse,2013,1,4,100,100,100,13,462,6.35602,5.79678,1301,94,49,317,197,34,3.2647
25695,boardgame,Chopstick Dexterity MegaChallenge 3000,2006,2,3,15,15,15,10,262,6.55973,5.79671,443,18,45,122,136,31,1.0968
145,boardgame,Metropolis,1984,2,5,90,90,90,16,305,6.47397,5.79649,540,33,43,77,109,32,2.25
43691,boardgame,Delve: The Dice Game,2009,1,1,20,20,20,0,329,6.44453,5.79649,445,4,10,118,168,52,1.2885
820,boardgame,Axiom,1988,2,2,15,15,15,9,175,6.97093,5.79643,241,8,93,227,95,14,3
13511,boardgame,Ninja Versus Ninja,2008,2,2,15,15,15,10,804,6.06981,5.79628,1172,74,23,107,285,72,1.3056
8719,boardgame,The Next War,1978,2,2,360,360,360,14,150,7.37733,5.79627,445,10,46,68,82,25,4.16
165477,boardgame,Orcs Orcs Orcs,2014,2,4,45,45,45,13,212,6.77948,5.79626,478,10,19,111,54,11,1.8182
2872,boardgame,Terrace,1992,2,4,20,20,20,8,442,6.31489,5.79612,866,91,19,69,184,48,2.5208
941,boardgame,Turbo Taxi,2000,2,4,30,30,30,8,955,6.02971,5.79604,1262,76,22,66,354,116,1.4828
2471,boardgame,Zombies!!!,2001,2,6,60,60,60,12,11042,5.9864,5.79604,14814,971,71,482,3311,1101,1.6185
40234,boardgame,Einauge sei wachsam!,2009,2,5,45,45,45,10,357,6.37087,5.79597,283,13,20,52,97,33,1.8182
142296,boardgame,Funemployed!,2014,3,20,30,30,30,13,139,7.32482,5.79595,368,4,50,213,39,12,1.0833
137900,boardgame,Jupiter Rescue,2013,2,7,60,60,60,15,186,6.90742,5.79586,393,17,63,208,73,13,1.9231
38275,boardgame,Robotory,2006,2,2,15,15,15,8,361,6.36632,5.79562,670,26,19,76,138,39,1.7692
2960,boardgame,Camden,2002,2,4,20,20,20,10,442,6.31471,5.79519,940,44,14,73,254,55,1.9091
1631,boardgame,Barbarian Prince,1981,1,1,180,180,180,12,346,6.45607,5.79456,654,11,60,225,243,47,2.3404
144525,boardgame,Dungeon Twister: The Card Game,2013,2,2,30,30,30,13,215,6.7734,5.7945,1041,61,43,167,84,20,2.9
133534,boardgame,Sigismundus Augustus: Dei gratia rex Poloniae,2012,3,5,120,120,120,12,141,7.45794,5.79443,269,8,32,115,44,13,3.7692
5233,boardgame,The Great Battles of Alexander,1991,2,2,240,240,240,12,182,7.02125,5.79439,459,37,5,9,80,33,3.3939
2168,boardgame,Hitler's War,1981,2,3,300,300,300,12,465,6.28077,5.79396,991,68,13,47,212,66,3
108831,boardgame,Kulami,2011,2,2,30,30,30,10,138,7.32739,5.79386,270,4,23,88,41,11,1.8182
23010,boardgame,Risk: 40th Anniversary Collector's Edition,1999,2,6,0,120,0,8,478,6.3515,5.79371,980,47,19,49,160,45,2.3333
127920,boardgame,Kanzume Goddess,2012,2,6,45,45,45,10,287,6.68586,5.79347,598,20,32,106,88,25,2.28
145219,boardgame,Craftsmen,2013,2,5,120,120,120,12,248,6.64569,5.79309,365,18,52,158,83,25,4.04
38778,boardgame,Heads of State,2008,2,5,120,90,120,12,522,6.20579,5.7928,925,116,23,69,252,83,2.9518
2611,boardgame,The HellGame,2003,2,6,180,180,180,12,294,6.60609,5.79243,480,24,78,215,128,41,3.6585
142239,boardgame,Vye: The Card Game of Capture and Control,2013,2,5,20,20,20,8,177,7.0561,5.79223,501,10,9,39,78,20,1.55
3563,boardgame,The Lord of the Rings: The Fellowship of the Ring,2001,2,2,90,90,90,12,322,6.48204,5.79217,615,39,11,31,125,26,2.8462
127561,boardgame,Resident Evil Deck Building Game: Mercenaries,2012,1,4,30,30,30,13,162,7.18056,5.79213,553,19,15,63,34,10,2.6
10527,boardgame,Gyges,1985,2,2,15,15,15,8,206,6.86699,5.79178,264,6,30,101,74,15,2.4667
42731,boardgame,Lock 'n Load: Heroes of the Gap,2011,1,2,90,90,90,12,104,8.12067,5.79162,278,3,43,106,44,17,3.2353
8096,boardgame,Logistico,2003,2,5,60,60,60,11,473,6.23723,5.79153,473,28,52,127,230,50,2.74
2447,boardgame,World War II: European Theater of Operations,1985,2,3,360,360,360,12,191,7.08351,5.79146,523,33,10,18,92,43,4
12134,boardgame,This Hallowed Ground,1998,2,6,360,360,360,14,98,8.05242,5.79136,283,10,39,65,49,19,4.0526
1536,boardgame,Lord of the Fries,1998,3,8,45,45,45,12,1340,5.96666,5.79128,2241,103,32,101,450,144,1.3264
132326,boardgame,Venetia,2013,2,4,90,90,90,12,167,6.99246,5.79116,277,12,26,132,40,14,3.1429
103368,boardgame,Epigo,2011,2,4,15,15,15,13,196,6.90628,5.79104,387,28,26,128,89,14,2.5714
58329,boardgame,Langfinger,2009,2,5,30,20,30,8,362,6.3516,5.79101,414,14,11,46,87,36,1.8333
458,boardgame,Sherlock Holmes: The Card Game,1991,3,8,60,60,60,10,337,6.41006,5.79088,607,35,27,49,133,45,1.4444
12898,boardgame,La Bataille d'Auerstdt,1977,1,2,0,0,0,12,122,7.59836,5.79049,402,11,17,28,51,20,4
172155,boardgame,Ascension: Dawn of Champions,2015,1,4,30,30,30,13,121,7.48066,5.79049,349,6,20,85,26,9,2.2222
1313,boardgame,1826,2000,2,6,210,210,210,14,117,7.4547,5.79044,158,2,49,51,53,11,4
2224,boardgame,Circus Imperium,1988,2,12,120,120,120,12,248,6.6377,5.79017,414,24,33,45,94,21,2.0476
6202,boardgame,The Rise of the Roman Republic,2003,2,3,240,240,240,0,192,6.90391,5.78996,641,11,46,90,101,57,3.7719
1197,boardgame,Blink,1995,2,3,10,10,10,7,1423,5.95591,5.78994,2386,135,13,40,571,159,1.0755
99130,boardgame,Dawn of the Zeds (first edition),2011,1,1,45,45,45,13,115,7.58521,5.78986,299,22,43,120,68,25,2.6
66437,boardgame,Souvlaki Wars,2011,2,4,30,30,30,10,299,6.53211,5.78977,349,26,14,45,80,28,1.6071
12055,boardgame,Streets of Stalingrad (third edition),2003,2,8,120,120,120,12,139,7.44631,5.78946,399,17,74,136,92,28,4.2857
56320,boardgame,Spearpoint 1943,2010,2,2,30,30,30,13,192,6.96042,5.78937,447,34,27,115,93,32,1.9063
12897,boardgame,La Bataille de Ligny,1991,1,2,0,0,0,12,120,7.6275,5.78922,399,7,28,45,39,20,3.75
20750,boardgame,Black Stories 2,2005,2,15,20,20,20,12,491,6.22033,5.78917,879,21,3,22,83,35,1.2857
25605,boardgame,Walhalla,2006,3,4,60,60,60,12,307,6.41795,5.78847,480,33,21,77,98,51,2.2941
490,boardgame,Warangel,2000,2,6,60,60,60,12,224,7.67797,5.78824,293,20,40,119,170,33,2.4848
5217,boardgame,Eleusis,1956,4,8,20,20,20,10,121,7.44917,5.78808,119,1,8,41,53,13,2.8462
10653,boardgame,Pirates of the Spanish Main,2004,2,10,30,30,30,10,2410,5.98062,5.78804,3969,359,59,120,1108,366,1.7623
5635,boardgame,Second World War at Sea: Bomb Alley,2002,2,2,360,360,360,12,137,7.1719,5.78803,471,15,25,39,79,32,3.0938
34639,boardgame,The Dungeon of D,2008,1,1,60,60,60,0,177,7.17181,5.78787,323,4,14,151,101,35,2.2857
56995,boardgame,The Twelve Doctors: Doctor Who Card Game,2009,2,2,30,30,30,9,105,7.84476,5.78785,255,11,30,112,56,12,2.25
747,boardgame,Bitter Woods,1998,2,2,240,240,240,12,178,6.87275,5.78767,526,43,12,28,101,31,3.1935
29140,boardgame,Tumblin-Dice Jr.,2006,2,2,5,5,5,6,213,6.69521,5.78736,253,13,22,35,88,22,1
87200,boardgame,Dragon Valley,2012,2,4,120,120,120,12,197,6.83416,5.78736,334,36,34,157,94,20,3.1
27101,boardgame,Bomber Command,2012,2,2,120,120,120,12,116,7.62716,5.78716,571,24,22,96,58,22,3.0455
108637,boardgame,Wilderness,2011,2,8,60,60,60,13,265,6.78127,5.78702,376,18,62,213,89,33,2.1212
9615,boardgame,Station Master,2004,2,6,60,30,60,10,504,6.19383,5.78656,653,58,20,59,208,72,1.5417
15474,boardgame,Zombiaki,2003,2,2,15,15,15,8,549,6.24333,5.78606,736,21,12,59,86,65,1.6154
923,boardgame,Breakaway Rider,1963,2,6,20,20,20,8,633,6.13273,5.78603,851,52,8,26,224,96,1.2813
